sender,receiver,message
82,28,"I don't know. I think you're going to a conversation on why people like it, because I do know that people in the US are gullible and submissive. This isn't a crime, because people who like this stuff don't think it's a crime, because they think that people are so gullible and submissive. And people who want to get a virus because they think it's a big deal, that they're trying to try to get someone out of their house, and that's not an issue."
91,28,I was just going to point out that this is a great movie and that you are not alone in being skeptic in this way.
99,28,"Vaccination is an important part of protecting children and the public from a deadly virus. You can wear a mask, however you want. You can wear a mask as a guard for your child, as long as your child is healthy, and your parents are free to do so."
47,28,Vaccines are not really an effective tool.
48,28,"""I'm gonna say this is what the whole world needs to see from a policy perspective, but it's not the way it should be. I'm gonna say this is what the whole world needs to see from a policy perspective, but it's not the way it should be."""
73,28,"I've read a couple of these things. ""Are you saying the government is using the term ""fake"" as a security tool?"
74,28,Why are there so many things they're talking about?
82,28,That is how I define shit
91,28,"Yes, but it’s still a bad idea because the government wants to cut a skunk guy’s head. It’s an interesting way to go to the extent of a lot of people and it’s not very helpful to them in this case. It’s also not an AMA, nor is it an AMA, and they are just trying to force people to buy it."
99,28,I'm just gonna go with my own opinion. The government is a government and this is not a joke.
47,28,The CDC isn't a good thing.
48,28,CANNOTANSWER is a great resource and a great source for info.
73,28,"[As of now, I'm still on the internet trying to figure out what you are saying here. I do not know what you are saying.](http://www.nip.com/stn/news_articles.aspx)"
74,28,TIL that wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.Vaccines aren't legal anymore.
82,28,"The CDC just told the same thing, and they did a good job. I would just keep looking up the rules and trying to do what they are supposed to do."
91,28,CANNOTANSWER: Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
99,28,"Vaccination is an important part of protecting children and the public from a deadly virus. You can wear a mask, however you want. You can wear a mask as a guard for your child, as long as your child is healthy, and your parents are free to do so."
47,28,"I'm not a doctor, and I don't want to be a doctor. I'm only concerned with the fact that people on the internet are doing the hard thing, like complaining about the lack of any evidence in a book."
48,28,"The problem is, you can make a joke to make it worse for the person you do not have a good reason to stop."
73,28,> I hate the idea of wearing a mask. It's just a tool of the government to help prevent and eradicate the spread of a virus.
74,28,You have some serious narcissists here.
82,28,EPA is in charge of regulating the skunk problem.
91,28,The NRA is a bunch of terrorists.
99,28,"Vaccination is a joke, and a joke about the government being in a position to stop it. This is about the government being in a position to stop it from happening."
47,28,...and that the government is not doing anything about the problem
48,28,">""You're probably a big fan of the government's anti-smoking campaign and have probably never heard of it."
73,28,It's the government that's slapping off millions of people who can't afford to get a vaccine.
74,28,"People just don't believe they need a mask. A mask, and in general, is a joke. But it's not a joke. If a virus spreads in the US it can't get in a US citizen's head."
82,28,It's part of the anti-virus epa's responsibilities and it's not just a crime.
91,28,CANNOTANSWER:
99,28,I’m gonna say a little bit of humor.
47,28,I'm actually interested in the sex act in the AMA i think the sex act has a good message in it - its about giving vaccines to the person who's being infected and then getting an injection to stop them from wasting their time.
48,28,...I'd be upset if someone told me it was a joke.
73,28,I don't have any real answers to these questions. I do have very hard time figuring out what it is that people are not comfortable with and that if people did want to wear a mask they would be uncomfortable.
74,28,"I'm not saying that wearing a mask isn't a positive thing, but I think the point is, that's a bad idea."
82,28,I don't like skunks. I don't care if they try to make me look good. I'll be very upset if you put me in a skunk pose.
91,28,"In the article, the quote from the article states the NRA has no authority to change the health care system and it would be more helpful for them to accept it. The AMA is about a young guy getting a vaccine and a skunk guy who is trying to make the government look stupid."
99,28,I'd think that the government has some sort of problem here.
47,28,The CDC is trying to repress public health. What he said isn't true.
48,28,"I agree with the other person about hats, but...the problem is, you can make a joke to make it worse for the person you do not have a good reason to stop....the best thing to do is to say ""I like you"" and ""I love you"""" instead of pointing out his frustration with the joke."
73,28,"[NAME] - ""I think the idea of wearing a mask for the purpose of saving the economy really that simple."
74,28,Vaccines aren't legally legal anymore.
82,28,Those are not the kinds of things that are allowed to go outside the car unless it's your own car.
91,28,"In order to avoid the public bringing up that the US government does not have authority to change the health care system, you need a public forum for everyone to discuss the issue, which is why the AMA is necessary, but also the NRA needs to talk about the issue and give you the context for it."
99,28,"I'm in a situation where I do not understand the meaning of 'petty joke', and my wife is so scared she is not allowed to wear a mask. I can't imagine her feeling that way, especially at age ten. I can't imagine her being able to wear a mask even if she is ill. I don't understand how the government is trying to prevent the spread of viruses, and I don't understand how they are bringing it up."
47,28,What is the sex act about?
48,28,"""...I'd be upset if someone told me it was a joke."""
73,28,I can understand the whole joke and be in agreement with you. I do think it's the right thing to do.
74,28,There are no mandates on how to take a virus.
82,28,I think there are plenty of people in the US who aren't gullible and submissive. I think it's a good way to start a conversation. There are plenty of people in the US who aren't gullible and submissive.
91,28,"You could ask Joey, ""Is this the AMA? AMA is a good article? AMA is a good idea. But a good one? AMA?"""
99,28,"Vaccination is an important part of protecting children and the public from a deadly virus. You can wear a mask, however you want. You can wear a mask as a guard for your child, as long as your child is healthy, and your parents are free to do so."
47,28,"I'm just gonna ask you, what do you mean by ""shame""."
48,28,CANNOTANSWER: Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus. [(http://www.hcs.gov/ccs/publications/css/govs/govs/govs/govs/govs/govs/)](http://www.twitchcon.com/news/nfl_context_report.htm)
73,28,And it's the government that's slapping off millions of people who can't afford to get a vaccine?
74,28,"""This isn't an ad hominem. Vaccines aren't legally legal anymore. They're not going to help combat the spread."""
82,28,>I'm a huge fan of the EPA and the CDC provide. I think it's a good idea to fire people because of the TAX. It's a crime in the US to wear a mask outside a public place.
91,28,I have some other suggestions for you - they may be on the same page as me:
99,28,"I don't understand what a ""petty joke"" is. I don't get it."
47,28,"> I'm in a state with no health insurance, I cannot make a statement about whether the government needs to change."
48,28,> It's part of the measures deployed by the government to aid in stopping the spread of a virus.''
73,28,"""But we're not going to get rid of everyone in this country without a mask."""
74,28,"It's not like it's a joke, it's a joke. It's a joke, it's a joke, it's a joke."
82,28,That's a big part of the reason for the federal government's decision not to fire people for this. I'm going to put out a few more of these comments.
91,28,The author of the article doesn’t seem to know how to be a good guy.
99,28,"I'm going to go on the one page post and say ""I don't get why the government is trying to be a joke. They are trying to make us go out of our way to help them. So let's do that."""
47,28,The ACA is a joke.
48,28,"If you don't get it on the internet (i.e., it's a scam), you don't have a right to use it. This is actually part of the health insurance program to stop a virus."
73,28,"... and in the context of this post, we're going to need a face mask to protect us."
74,28,Vaccines aren't legally legal anymore. They're not going to help combat the spread.
82,28,"EPA doesn't fire people for saying ""I don't want to wear a mask outside of a public place"""
91,28,AMA (The article goes on to state that the EPA and NRA have no authority to change the health care system...)
99,28,"In a country with so much public health care, and a bunch of medical devices to prevent the spread of viral disease, it's really not a joke, but it's a bit of a joke that people don't understand."
47,28,"Vaccines are good, but not exactly a joke : AIDS is the most effective anti-viral vaccine we have ever seen."
48,28,"As a person who has never read the AMA, this does seem like a great way to get rid of a lot of things like ""Don't think it's a joke, but what the point of this post is is that the government has no authority to prevent the spread of a virus."
73,28,So what about this guy with the mask.
74,28,There is actually a difference between wearing a mask and using a mask for a fight. A nutjob joke is a joke.
82,28,"It is a crime to wear a mask outside of a public place, because it's dangerous to your health. It's a big part of the reason the federal government has a law that lets people wear the mask outside of public places. I don't care if they try to make me look good, I'll be very upset if I put me in a skunk pose."""
91,28,"""This is the article about a skunk who wants a vaccine and a skunk guy who is trying to make the government look stupid."""
99,28,>I don't understand how the government is trying to be a joke. They are trying to make it enforceable. They are trying to make it illegal. It is illegal.
47,28,"The ACA is a joke, not a joke, and the whole ""I'm a doctor and i do not follow a good diet, i am not a doctor."" thing, which is why there's so much sexist content in it."
48,28,I'm not a doctor. I've seen the AMA. And not as much as I hate to admit.
73,28,"""Mom, I wear a mask and I have a bad habit of wearing a mask in public and you can't work. You can't be a nutjob, you can't be a nutjob."""
74,28,"He's being an narcissist. They're trying to be racist and illiterate, so he's saying it's not a joke and they're actually being racist and illiterate because of it. That's not a joke."
82,28,"... and people who want to get stung by the government, because they think it's a big deal."
91,28,"I think it's a joke, it's really not, but it's a misunderstanding. The entire AMA is a joke."
99,28,"It's a joke if the government is trying to stop it from happening. You have to think about it a lot, but you have to think about the other stuff. It's a joke, and it's not."
47,28,"Vaccines do not prevent AIDS, it isn't a joke. It's a joke."
48,28,>(http://www.hcs.gov/ccs/publications/css/govs/govs/govs/govs/govs/govs/govs/govs/)](http://www.twitchcon.com/news/nfl_context_report.htm)'
73,28,"No, he is trying to slap people into getting their vaccinations. It is an illegal joke."
74,28,I am so sorry I am not seeing your comment.
82,28,EPA has a policy to do it in order to make it difficult for people to avoid harming them. I'm not trying to go against the rules but I'm working on this right now to keep the CDC up to date with it.
91,28,"I have been in the news a couple times and I've always been skeptical of how effective a mask is, but I really think it's important to get people to accept it and agree to accept it, even when people are concerned about the impact. It’s also an interesting way to go to the extent of a lot of people and it’s not very helpful to them in this case."
99,28,"So, you're saying a lot of people don't understand what a ""petty joke"" is."
47,28,"Well, you know what I mean - if you get a big bill out of my head, it's only about the president. You are right it's not a joke."
48,28,CANNOTANSWER: Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
73,28,"No, they are making fun of the government. It is an effective method to stop the spread of a virus."
74,28,"The problem is, that the whole issue isn't the'sense of humor'."
82,28,"It's very hard to get a job. It's hard to get a job, but it's difficult to get a job. It's hard to get a job, but it's hard to get a job. The government isn't doing a good job, and it is just a very bad idea."
91,28,A skunk could get a raging outbreak of a nasty viral infection.
99,28,I have been having a lot of narcissism recently. I had this idea that we were going to have some kind of vaccine that could prevent the spread of a deadly disease. I went through this when my boyfriend took me to a doctor to have sex. But I could've had that as well.
47,28,Vaccines aren't a joke. The CDC is preventing it from being repealed because the ACA isn't exactly an effective way to prevent the spread of HIV/AIDS.
48,28,"As a person who doesn't have a doctor background, it sounds like I have something to talk about. I think it's a good way to get advice, but I can't say I can tell if it is a joke, but it's a great way to get rid of a lot of things like ""Don't think it's a joke, but what the point of this post is is that the government has no authority to prevent the spread of a virus."""
73,28,The whole prank is going to be about people wearing masks in their work. And there are people who a lot of people can't understand.
74,28,"I am so sorry, I don't see what you are saying."
82,28,It's one of the reasons why the EPA and CDC are trying to snatch a lot of jobs.
91,28,Is it possible that he might be in the right for an AMA?
99,28,I'm so sorry but the CDC has gone from being an anti-vaccination organization to being a anti-vaccination organization because of the CDC shaming them for taking their job at the government seriously.
47,28,I have been in the country for 6 years now and it's been very hard.
48,28,The only people who get it are the people who can afford to be educated. There's been an article about wearing a mask at TFW.
73,28,"I don't know what this is about, but what are the jokes?"
74,28,"Vaccination is illegal in TX, but ''weird'' isn't a joke. Then again I'm a bit rusty, but I’m getting ready to go back to the actual TWitchCons.''"
82,28,"""It is a crime in the US to wear a mask outside of a public place."""
91,28,"The entire article is a joke, but it does contain a few key phrases - ""Blank on you!"" and ""It's not a problem"" - that are slurs. Is it a good idea for an AMA?"
99,28,"""Putsy sock"" sock"
47,28,"A joke is not a joke, the whole thing is just a joke."
48,28,"In the book, ""Always put a mask on in case of an accident. I know what to say."""
73,28,"As far as I can tell, the whole prank is a joke, not a joke."
74,28,Why are there so many things they're talking about? Because these are the people they're talking about. The joke is naive and doesn't make sense to me.
82,28,"No one cares about that, but I know there are plenty of people who aren't gullible and submissive."
91,28,"I'm a fan of the NRA and I've been on the news a couple times and I've always been skeptical of how effective a mask is, but I really think it's important to get people to accept it and agree to accept it, even when people are concerned about the impact. It's also not an AMA, nor is it an AMA, and they are just trying to force people to buy it."
99,28,"I'm gonna scream at your spouse, because she has a petty joke, just to help you understand it."
47,28,The one that was mentioned in the title was the one that said you didn't want to take the ACA out of the picture. It would be better if they said people weren't on the right side of this issue.
48,28,"A lot of people don't realize that it's a joke. I've been in many countries in Asia. It isn't common, but it's not like every nation has a vaccine for it. It's not like every country has a vaccine for it."
73,28,I hate the idea of wearing a mask. It's just a tool of the government to help prevent and eradicate the spread of a virus.
74,28,"Vaccination is illegal in TX, but ''weird'' isn't a joke."
82,28,"...and people who want to get stung by the government, because they think it's a big deal, they think it's a big deal. It's a big problem. EPA is trying to force the government to do something about it."
91,28,"A lot of times in this comment, I thought people were saying that this was a joke and I had a good idea, but you are right that it’s a joke and the AMA seems to be a good idea. It’s not, 'They are trying to tame the US healthcare system. The government is trying to tame the US health care system."
99,28,"That's not the point of the post. It is a joke, and it is illegal. It's a joke. It has no legal effect."
47,28,">[As a medical student, I can confirm that all of these things are racist."
48,28,"""I'm not a doctor. I've seen the AMA. I love you,"""
73,28,>I hate the idea of wearing a mask. It's just a tool of the government to help prevent and eradicate the spread of a virus.
74,28,Vaccination is illegal in Texas. But ''weird'' isn't a joke.
82,28,It sounds like the EPA is trying to bring the problem of skunks to the people.
91,28,Is the NRA just trying to force the government to change the health care system?
99,28,"Because of the CDC, there is a big difference between a joke and a joke. A good piece of literature about the government has been found to be misleading. I've never heard an article about it."
47,28,I think it's important for people to be aware that they are a part of the government and that they have a commitment to them.
48,28,"The problem is... I think it's best to have my hat on, and not wear it..."
73,28,A prank to prevent the spread of a virus is not a joke.
74,28,"This is really a real one. 'Coming up and trying to make people laugh' is such a ridiculous thing. 'Come on, you're not a joke, don't be stupid' is just an insult to the general public. It's funny that this is a joke because it's a joke."
82,28,"The EPA and NRA are trying to force the government to do something about it, and the EPA is trying to stop it from snatching a lot of jobs."
91,28,I think you are absolutely right that the entire article is a joke. The author seems to not know how to be a good guy.
99,28,That's actually pretty good. It's a joke.
47,28,"As a medical student, I can confirm that all of these things are racist.''"
48,28,What do you mean it's part of a campaign to make the government work harder to prevent a virus in the US.
73,28,'... The whole prank is a joke because it's a joke. It's a joke because it's a joke.
74,28,I'm glad you like the quote.
82,28,I believe this is the case for the AMA.
91,28,Is there any way to rebrand the NRA based on this? I think it sounds like the NRA has some real problems and they have a lot of power over it.
99,28,"I'm gonna look it up on wikipedia, because I have a lot of knowledge. Specifically, I'm gonna search for ""microsoft,"" which is a ""fun"" type of joke with a joke about the government."
47,28,"If you want a good thing to do, go to a medical doctor."
48,28,CANNOTANSWER: Wearing a mask is part of the measures deployed by the government to aid in stopping the spread of a virus.
73,28,It's a joke.
74,28,You're very rude. That's a joke.
82,28,That’s not exactly a 'criminal act' either. The government should take more action to prevent the spread of a virus or make it legal.
91,28,It’s been over three years since the article’s published and it’s still in print.
99,28,"Vaccination is a legal part of protection, not just a joke. It has no legal effect. It's a joke, and the government doesn't get to do anything about it. Vaccination is a legal part of protection for people vaccinated and have a legally mandated policy that does not mandate they have to wear masks in the first place. I think people need to get their heads up and realize that they are not just fools."
47,28,CANNOTANSWER:
48,28,"The government is trying to prevent the spread of a virus, so this has become a joke."
73,28,>(A)(B)(B)(D)(B)(D)(B)(D)(D)(B)(B)(C)(B)(B)(B)(B)(B)(B)(B)(B)(D)(D)(B)(B)(B)(B)(B)(B)(D)(B)(B)(B)(B)(B)(B)(B)(B)(B)(B)(B)(B))(
74,28,"Vaccines aren't legally legal anymore. They are only illegal in certain countries (twitch, wtf, syria). They aren't enforceable. It's a joke."
82,28,I read the title. I think it's a very funny and relevant part.
91,28,CANNOTANSWER:
99,28,"> ""The person who says it doesn't make a joke, it's illegal. It's a legitimate medical necessity."""
47,28,I'm a medical student and I can't speak to people in a good way.
48,28,IANAL'S HEAD IS WORRYING
73,28,"CANNOTANSWER: ""... I like wearing my mask because my fiancee wants me to go ashore, and I've had to get a big break from work. I've had to get a big break from work."", ""I don't know what this is about, but what are the jokes?"", """
74,28,"> I've been in Texas, a few times, and my response to that has been pretty sarcastic."
82,28,"We also don't need to stop a skunk from getting into the car, which is just silly."
91,28,"It was written by a doctor, and it was only published in January 2007. That's about two years after it was released and the original AMA was a couple of years after it was released."
99,28,"I haven't read the rest of the articles, but this seems like a good thing to have in mind."
47,28,CANNOTANSWER: Vaccines are not an effective tool. The CDC is trying to repress public health. The ACA isn't a joke because the government is slandering the government.
48,28,Its a joke. But it is a joke.
73,28,CANNOTANSWER:
74,28,They're not enforceable. They're not going to stop the spread. Vaccines are not legal anymore. They're not going to help combat the spread. They are not going to stop the spread. They aren't legally enforceable.
82,28,"It doesn't have to be illegal, it has to be legal."
91,28,"As a young woman, this is a pretty big deal."
99,28,"I have a doctor that has a policy to do that. He doesn't care about any sort of illness, he just wants to make sure that his husband is healthy. So I want to make sure he is healthy."
47,28,It's been a while since I've been a medical student. I was actually pretty nervous before the birth. I think my parents were pretty sure they were joking.
48,28,What's the main point of a helmet if you don't have the proper gear?
73,28,"I was in the Army and a few days ago my buddy went to an eeveyones hospital in the city, and he was told that wearing a mask and being scared of people might be a big prank but he felt it was a joke and decided to fuck off. So he started wearing it because he was afraid the government would try to be a scumbag."
74,28,"As far as I know, there is no legal mandate to wear a mask in the US, and none of them are going to be enforceable. But there is the issue that, as a joke, they aren't legally enforceable. And it's more of a social issue."
82,28,Why isn't this part of the article?
91,28,"There are also people who, as I understand it, are extremely immature. It is a huge mess and not a good joke, and it seems that they are trying to force the government to change the health care system in order to save the people that are sick and in pain."
99,28,"""Hey man! Vaccination isn't a joke. I don't know where it came from. I'm going to go on the one page post and say ""I'm gonna go on the one page post and say ""I don't understand why the government is trying to be a joke. They are trying to make it enforceable. They are trying to make it illegal.""."
47,28,"""Vaccines are not an effective tool."""
48,28,"Is the issue with the ACA affecting the healthcare system? Is it a joke that the government is trying to stop, or is it actually trying to stop the spread of the ACA?"
73,28,"“But a lot of people can't understand, I don't think the government would try to be a scumbag. he is trying to make fun of the government. It is not a joke."
74,28,"Why would the CDC make that joke? Because they were told the story, but didn't know that they were trying to fight. But they aren't going to stop the spread, and not legalizing them is the same as being in control of an entire country with their own country's public health and safety."
82,28,The title is misleading because it does not make much sense. There's no law that would change if it didn't.
91,28,CANNOTANSWER:
99,28,The post is on a sidebar - if he gets it wrong the government may imply that it has a good chance of doing something wrong.
47,28,ACA - a joke.
48,28,"The government has a legal right to ban all 'failures' with the ACA to impose a ""responsibility"" - but they don't, and don't."
73,28,"You are being extremely serious. Vaccination is a joke, you are being very apologetic. Vaccinations aren't a joke. It's not a joke. This is a joke."
74,28,The president was a joke and was making a joke that the government is not in control of the world.
82,28,There is a difference between being gullible and submissive.
91,28,"CANNOTANSWER is a lawyer and a writer. There are multiple articles in the magazine about the situation that were not posted here, like the one about the NRA's attempts to tame the health care system. They could be found here and are very relevant in their fields."
99,28,"I'm not sure if you could get a joke. You have a pretty good idea, the CDC is just trying to be fun, and you don't seem to have a good idea. Then you can look up the article for a joke. That's what I was looking for."
47,28,I can't believe that people haven't learned from the comments here on this subreddit.
48,28,"The ACT imposes a statutory duty to prevent or reduce the spread of disease, and it makes the government a scumbag."
73,28,"You don't sound like a big deal to me, does it?"
74,28,"Its a joke to have a party on the same side and not the other way around. I mean, yes it sucks but it does suck to be a nutjob and not use it to protect himself."
82,28,"IANAL. It’s not illegal for a person to wear a mask outside of a public place, but a public place."
91,28,"IANAL, but I just wanted to point out that this is the same thing the NFL, which is doing what they want, do."
99,28,I don't think the joke is a joke. It isn't a joke.
47,28,I don't think we're talking about the ACA as a joke.
48,28,"""I think that the only people who get it are the people who can afford the time to be educated."""
73,28,It's a joke. It's a prank about someone.
74,28,"There are a lot of things I think this is the top comment here. I can't believe that it has to do with this one. The people at TWCC, the ones who used them, all were talking about the fact that the people who were wearing them were actually Americans."
82,28,I think there is an interesting distinction between people who aren't gullible and submissive.
91,28,I would be extremely offended if I wore a mask to school. It wouldn't make the whole thing even worse if they tried to change the healthcare system.
99,28,[Most people don't know why the government is trying to make it illegal because it is a joke].
47,28,"A guy in my class was in the military and his father was at the CDC and got a lot of medical treatment. He had a lot of his own problems. He was also working in a clinic where people would talk to their doctor and ask about the ACA. He had no idea that the government acted to prevent or prevent AIDS so he went to a hospital and he was told the CDC was repressing his policies. There was nothing racist about him, so he was essentially saying he would end up getting a huge deal in an effort to have "
48,28,"The federal government is a joke, the DEA is a joke, and the DEA is a joke."
73,28,"This is just a joke. You are going to have a hard time figuring out what people are not comfortable with and that if people did want to wear a mask they would be uncomfortable."""
74,28,"You don't need a mask to get vaccines, it needs to be a hat. It needs to be a mask. It's not necessary to keep everyone out of your system, and it needs to be a hat. It needs to be a hat. It needs to be a hat. It needs to be a mask."
82,28,"Aside from the fact that the AMA/TAX was published in 2003, the article appears to be about the CDC and not the CDC."
91,28,>the entire article is a joke. The author seems to not know how to be a good guy.
99,28,Vaccination isn't a joke. It's a joke because it's an important part of protecting the public from HIV. It's a joke because it's a joke.
47,28,Because the ACA is not a joke.
48,28,The people who got to use a hat in cases of infection. (The octopus is a joke.)
73,28,"[I've seen how the EPA has slapped off millions of people who can't afford a vaccine. I think he's trying to convince people that wearing a mask is a joke. But he's trying to convince people that a'meat allergy' is somehow an excuse to wear a mask. ''It's a joke. It is an effective method to stop the spread of a virus. ''The entire prank is about the government, not you."
74,28,I don't understand this post. This is a generalization I've seen before.
