sender,receiver,message
44,27,"They are incompetent, not necessarily racist. You guys are a good joke. I'd like to think that he's an asshole because of the idea that there's something that is just too big a deal to happen, which is probably one of the best ideas of all time."
44,38,"It was a joke and I said it, but I just read it, and thought the headline was right."
56,44,"I would be a very, very dumb idiot if I could wear a mask outside or in my car alone. It would be like saying if I had the opportunity to walk on my back, i would have been a better person with a mask than a guy who didn't. I would have no idea. If I were a dumbass, I'd just be doing it all to me irl."
60,44,"Well, you can't be funny when you're sick and the government is being cruel, and you should be happy if you don't."
68,44,This is very common in the media. It’s a common misconception that people who believe that masks are only a joke are using that as a cliche. It’s a common misconception that people don’t understand the context of this issue.
93,44,"I'd say, """"Smh is a pretty common joke. It's not funny. You don't have to be a conservative to have a joke. I'm not sure if I understand you correctly, but I'd be more than happy to give them my full attention."""""
97,44,"I would take a hat to make a joke about it. I am going to take one hat for the president, and one for him, and one for himself, and I will make a joke about it."
44,27,It's a joke because it's an asshole. The article isn't funny at all because it's a joke about how the government treats people.
44,38,People have come to believe that people have a right to wear hats when they are sick. That’s a joke.
56,44,"It's not a joke. It's just an incredibly clever ploy to try and get people to change their masks, just like in the 80s when you started to think about the sane ""save all the money."" You can bet your ass the world would be a better place without the health insurance laws"
60,44,if you're sick you've got a problem
68,44,"That's just a joke, not a joke."
93,44,CANNOTANSWER - 'Nuff said.'
97,44,"It's a joke, but I don't believe it's actually a joke."
44,27,"He is a good guy. He is a great guy, and he is a great guy for what he does."
44,38,"...and the joke is that if the government could get more people to stop it, they'd be able to prevent the virus from spreading, which is a good idea."
56,44,"The CDC hasn't been the only government agency in the US that has done that and the CDC is in charge of preventing this. The people who wear the mask are not being forced to wear it, but the government is trying to make them a joke."
60,44,"What's more interesting is that the CDC and all the public - medical professionals - think masks are the solution to prevent the spread of viruses, which is a joke that isn't even really helpful at all."
68,44,It doesn't seem to me that the government is trying to keep the joke funny.
93,44,"There's no such thing as a joke if you want to know more than one truth, but I want to know that I don't even have the knowledge to know a single fact about it - just a random fact that I don't know about."
97,44,"...and they're all like ""What's wrong with a hat?"""
44,27,"I like to imply that there is a problem with the government. The Obama administration is not a democratic party, or a right-wing party, and they are not in it to deal with such issues."
44,38,">(smh is a pretty common joke. It’s a joke, but I don’t believe it’s actually a joke."
56,44,"CANNOTANSWER (a doctor who has a degree in medical science. He's a doctor and a writer.) He is talking about this as a joke. He is also talking about how the CDC and the government are doing some pretty horrifying things for people who don't wear a mask. It's just an incredibly clever ploy to try and get people to change their masks, just like in the 80s when you started to think about the sane ""save all the money."""
60,44,"As the poster said, ""I'm a dick about the joke. I'm just being a nasa idiot."
68,44,>The problem is the people who are getting sick are I think there is something wrong with the helmet.
93,44,"That's a very valid joke. It's not a joke, but a good one. A joke about a joke."
97,44,"It's about the people that wear a mask to protect their heads from the air. Wearing a mask does not help in stopping the spread of a virus. Wearing masks does not help in stopping the spread of a virus, it's useless and I hate it."
44,27,It’s just a joke. You’ve got to believe.
44,38,"[Obama and McKinney both wrote that they wear the hat and a helmet on their wives and children. And the jokes were made by cdc, cdc, nasa, etc., but this is not the joke."
56,44,You are absolutely right that I don't believe this joke is a joke.
60,44,It's about how I believe the government is preventing spreading of viruses.
68,44,"CANNOTANSWER: People are being tripped off by the government and not the masks, and I think that makes it a joke."
93,44,I don't think it's funny or a joke at all.
97,44,I would do that. That would just ruin the conversation for me.
44,27,I have a problem with it.
44,38,"Is it okay for people to wear masks, or are they supposed to wear them anyway? Because I'm a doctor who accredits the CDC to do the same thing."
56,44,">I think it's kind of offensive that they're saying this, but I don't think it's that stupid."
60,44,''Is a mask part of the measures deployed by the government to aid in stopping the spread of a virus?'''
68,44,CANNOTANSWER: The article is a joke.
93,44,"""There are two types of people who have been in the political arena: That's a very valid joke. It's not a joke, but a good one. A joke about a joke."
97,44,">'The only reason that a hat screams racist is because the person is making racist jokes and isn't actually aware of them, and therefore doesn't really care about the joke."
44,27,It sounds like a really really good joke. But it’s a bad joke.
44,38,>The problem is the people who are getting sick are I think there is something wrong with the helmet. That's a very valid joke.
56,44,"If you wear a mask outside or in your car alone it doesn't help at all, it's just a joke. If they wear it outside you can get a ticket for not wearing it."
60,44,People are just having fun in the comments. (Which I like to hear about the president is that he wears a mask and wants to use a mask to get a vaccinated vaccine and that he's going to wear a mask to help prevent the spread of the virus.
68,44,Why not all the people of the world who think they're being tripped off by the gov. and not the gov. who aren't in the military. It's the government that is tripping off everyone.
93,44,You've made some very good points.
97,44,"People have a right to have the choice of wearing a mask because it can be a nice way to hide. When they come to a doctor or hospital they have to tell them that it will help you protect yourself, because it will reduce your chance of becoming a victim."
44,27,CANNOTANSWER: The article is a joke.
44,38,We need to have the same question - can you do better than that? It doesn't sound like the joke is a joke. It's a joke. It's a joke.
56,44,"You have the same comment OP was responding to. This is a joke that has been in effect for a long time, and is not funny."
60,44,"The NRA, a non-existent group of people, is not one of the most respected bodies in the world."
68,44,This is a very good AMA and it is a pity that people can't understand what it is about.
93,44,I don't understand why you're being facetious.
97,44,"It seems they don't really know that the only reason they wear it is because the person who is wearing it isn't aware of the issue. The problem isn't in the context of the joke, the fact that a joke about a man's hat is being joked about, and the fact that he's not aware of it, is in a different context than it is in the context of a joke about a man's hat."
44,27,It is a joke and it’s a pity that people can’t understand what it’s about.
44,38,It's not a joke. It is a joke.
56,44,"Vaccination is a serious health issue. Vaccination is not a serious health issue. Vaccination is not an insurance issue. The government is being incredibly anti-government. It’s just an incredibly clever ploy to try and get people to change their masks, just like in the 80’s when you started to think about the sane “save all the money.”"
60,44,The joke is a bit much to make fun of.
68,44,AMA: I'm just gonna post it as a joke because I think it's funny because it's a joke. It's a joke.
93,44,"""What a nutjob joke. It sounds like he’s trying to keep the mask on. And now the joke has become the joke.'"
97,44,CANNOTANSWER](http://www.wikipedia.org/wiki/NamNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahN
44,27,"They are a joke about the idea that ""we have to be careful with our masks and make sure we wear the most dangerous stuff"""
44,38,"I'm not going to argue against this, but it seems like the NRA is being pretty anti-government."
56,44,"I was very surprised to learn that he's not against the Obama administration. He said the ACA was a joke. I've seen it many times before and this is what I've come to know the administration and the CDC are doing. It's like he said he's not against the ACA, but he's a politician."
60,44,The first part of the article is that this is the joke.
68,44,"The AMA: ""I think the only thing that matters is if the player is not wearing a mask he should be ashamed to wear it properly in public."""
93,44,"But, in order for the nutjob joke to become a joke, it has to be a joke."
97,44,""", "" ""In my view, being a racist isn't an appropriate way to use the word joke. The problem is the joke isn't in the context of the joke, it's just a joke."
44,27,I think the joke is about how the government treats people.
44,38,CANNOTANSWER](http://www.wikipedia.org/wiki/NamNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahN
56,44,"I think the point of the ACA is that you are a narcissist and in that case if you're not in the public eye, then you don't have any legitimate basis for being a narcissist."
60,44,"The story goes from what I've heard from the AMA, to the fact that the NRA is trying to make a new AMA for the president."
68,44,"It's the same issue as sexist jokes, it's just a joke."
93,44,"A nutjob joke is not a joke. It is a joke, it is a joke. I think it is better to just say no jokes."
97,44,/r/politics /advice/WomenAlwaysLikeMichaelHadniahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahN
44,27,">Hi, I just don't think the story is funny because it's a joke."
44,38,CANNOTANSWER](http://www.wikipedia.org/wiki/NamNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiah
56,44,"""Well, if you don't have a mask on, you can get a ticket to get vaccinated and get a ticket to not wearing a mask."""
60,44,>Is a mask part of the measures deployed by the government to aid in stopping the spread of a virus.
68,44,It's pretty much a joke. It’s about a common misconception that people who believe that wearing a mask is only a joke are using that as a cliche.
93,44,That's a very different way to describe the joke.
97,44,I don't care who makes the joke about the president. I'm blaming it on him.
44,27,"A guy with a virus on, but not a white male, has a mask to protect himself from all his friends with a virus."
44,38,[(http://www.wikipedia.org/wiki/NamNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiah
56,44,Vaccination is not an insurance issue.
60,44,i think its a pretty funny thing for the nasa to have a joke about a vaccine?
68,44,"It's not a joke because people are using the phrase cliche, it's a joke."
93,44,What happened to the movie? How is that possible?
97,44,"In my mind, it was a joke."
44,27,It was about an ad to not have the disease.
44,38,[...is this the joke that they are trying to make a new AMA for the president.
56,44,I have a feeling that he is a jerk. I think the joke is that people can’t be in control of their health and have more protection when in danger.
60,44,"The whole AMA is a joke. The author is a journalist, and the AMA is not his sanity."
68,44,The article isn't funny. The article isn't funny because it's not funny. It's a joke because the article isn't funny.
93,44,I don't want to talk about the joke in this thread. I think you need to make a joke about the humor of the joke that he wears. I'm gonna start with you just saying that.
97,44,"""We have a right to have the choice of wearing a hat because it can be a nice way to hide. When they come to a doctor or hospital they have to tell them that it will help you protect yourself, because it will reduce your chance of becoming a victim. I think the whole joke is a hoax. HAHAHAHAHA..........."
44,27,"People like to call the joke racist and racist, but it's still a joke."
44,38,This is the first time I've ever thought about putting on a mask.
56,44,"They're talking about the ACA as a joke, not a joke. The CDC is a joke and the ACA is a joke."
60,44,I believe it is a prank. But I think they are just going to have to use it as an excuse for their inhumane behavior.
68,44,The article isn't funny because it's a joke. It's not funny because it's not funny. It's not funny because it's not funny. The article isn't funny because it's a joke.
93,44,This is the only thing that is true about the nutjob joke.
97,44,What’s the joke? Then what’s the point of a joke? It’s a joke.
44,27,A hat has nothing to do with the joke that a person has to wear in order to not have a virus.
44,38,"I'm not going to argue against this, but it seems like the NRA is being pretty anti-government. The whole article isn't funny because it's not funny."
56,44,I don't think they have done this.
60,44,A prank on the NRA is a joke. It's not just that it's a joke. It's that it's a joke.
68,44,[Meanwhile I am a federal employee. I am in the military and I do not work. I do not work.
93,44,A good idea? Do you know what a joke is?
97,44,ahh I mean uh-huh
44,27,What do you mean a joke?
44,38,This was a joke. I think I'm being facetious.
56,44,The CDC doesn't have any authority on the law of that country's health care. They aren't doing anything.
60,44,It's a joke. It is a joke. It is a joke. It is a joke. The joke isn't even funny because of the fact that it is a joke.
68,44,I've got to look up the joke. I want the best movie to be the only one that's funny.
93,44,"I’m a bit of a conservative, and I’ve always been a nutjob, but I really think that a nutjob joke is a very valid idea. But for this particular issue, I’m not sure it’s any more of a joke, that there are no such things as a nutjob joke."
97,44,"[The OP needs a lot of context to explain why he has a funny and not funny joke. The OP needs to explain why he is the hat guy and why he has a funny joke to say, because it does not help in stopping the spread of a virus."
44,27,'I don't think this is a joke. It's a joke.
44,38,"""They would think it would make people nervous when a virus gets raped by a government official."
56,44,"I don't get it, but there's one thing he said to me that I would actually read about the government's policy on preventing people from having a virus."
60,44,The only part of the article that doesn't get used is the fact that the article is about a joke about the government.
68,44,AMA with [Scott] C. A. Johnson is a very good piece.
93,44,Is 'Nutjob' a joke?
97,44,"As a guy, I understand that you can't take a joke that's racist, but I don't think you can take a joke that's not racist."
44,27,The article is a joke. It’s a joke.
44,38,"No, I don't think he's being facetious. Whether it's racist or not is a debate for a fact, not a specific opinion."
56,44,"“In other words, it sounds like the government is using that in a very big way.”"
60,44,Why are people trying to stop the government from making a joke about the government?
68,44,So... it's not a joke that the person who is trying to use it is being racist. Is the mask part of the mask that stops the spread of a virus?
93,44,There are no nutjobs. They are nutjobs.
97,44,CANNOTANSWER](http://www.wikipedia.org/wiki/NamNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahN
44,27,'Nutjob' is a joke because it's a joke. It's a joke.
44,38,"I've seen the movies 'Men Who Shall Be - Black and His Family', 'We've seen a lot of movies starring Black and His Family', 'We've seen a lot of movies featuring Black and His Family'. A couple of them were made during the 90s. This movie had a lot of good stuff. I've seen a lot of good things, but the fact that the book was released before the 'Nutjob' movie (I'm an activist) really wasn't bad."
56,44,He's being funny. The President of the US has a good idea. He's clearly an idiot.
60,44,The AMA is not about the government. It is about the NRA and their AMA with C. A. Johnson.
68,44,"I'm not sure how the joke is relevant, but this is just the first of a bunch of sexist jokes."
93,44,"""I think it's better to say no jokes."
97,44,I think you should read some of the other posts here as well. I think you are assuming the people in this thread aren't going to read them.
44,27,It’s not a joke.
44,38,I just thought a few other comments would be good.
56,44,"> I sounded a little sore from it. I'm sure a few years of that show won't help. I would love to see a movie with a picture of the man who is a liar in the room, but he seems like a real jerk, because he's so uninterested."
60,44,"I think they've really got something wrong with it, it's just that it's a joke and it's not funny because they want to stop spreading a virus"
68,44,"AMA with [C.A. Johnson]: '""I don't think it's funny because it's a joke. I'm not sure what's the difference in the AMA?"
93,44,"I don't want to make it a joke, because there's a joke about a guy who's getting the virus, and then we know what it is."
97,44,"""'I'm a guy that wears a mask to protect him, so this isn't a joke."""
44,27,A lot of this is about the government's policy on a health policy and how it makes a nutjob a joke. I am not sure how I would feel if I were the president of the United States.
44,38,The NRA is just doing shit to get out the people who do it. And it's still a joke IMO.
56,44,CANNOTANSWER. The ACA is a joke.
60,44,They are a bunch of pricks trying to be funny.
68,44,"AMA is the next chapter in ""The President of America, AMA."""
93,44,"A lot of people will say it's a joke, but it's just a joke because it isn't a joke."
97,44,[a](http://www.wikipedia.org/wiki/NamNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNiahNia
44,27,"""It's a joke."
44,38,"I've heard of a bunch of people who want to wear masks, and it's kind of hard to tell how they feel about 'it's a joke.'"
56,44,"The ACA has a lot to do with that. They are ineffective in getting everyone to wear the mask. It is ineffective at keeping people from having HIV. It's a joke that was blown into the ground by the public's attention, and it's not going to be the best tool to stop a virus. It was a prank in the 80's, not just a joke."
60,44,I don't believe the AMA has a point about the CDC. It's about what is a joke and what is not.
68,44,"""[I'm sorry but I don't think it's funny. I'm just saying the fact that he said it's funny that he said it's funny that he is wearing a mask to protect himself would have a negative impact on the health of the person who's wearing the mask."""
93,44,"""If you want to be a republican, you just need to be a republican."""
97,44,The fact that he would tell that is the best way to show that he was on to a hat.
44,27,'Welcome to the US and we will be here for you. Please.
44,38,I feel like some people are just making a joke.
56,44,"I wouldn't be upset if I didn't wear a mask, but then I'd just get off my bike and go to the doctor."
60,44,"[This guy is a joke. The point of the article isn't that it's funny, but that it's a joke. The point of the article isn't that it's funny, but that it's a joke. The point of the article isn't that it's funny, but that it's a joke. The point of the article isn't that it's funny, but that it's a joke."
68,44,"As a lawyer, I have a lot of questions about what the President is doing for the first time:"
93,44,"No, I don’t want to say a joke about the joke, but I do want to say that the joke is a joke. That’s not even an ad hominem."
97,44,slam dunk.
44,27,"This is an issue of sarcasm, because sarcasm is a matter of opinion."
44,38,"A few of the points I’m making are still valid, and I think you’ve got a point. The entire point of the article is that it’s a joke. The point of the article isn’t that it’s funny, but that it’s a joke. The point of the article isn’t that it’s funny, but that it’s a joke. The point of the article isn’t that it’s funny, but that it’s a joke. The point of the article is that it’s just a joke. The"
56,44,"The CDC and the government do nothing about it, just don't act in the name of protecting people who don't wear a mask."
60,44,I think the AMA's are really interesting to me. It's also interesting to me that a lot of medical professionals are very uncomfortable about the concept of a mask in public. Some of those people have been trying to keep the government from letting it bother them for years. The only reason the article was written was because people are not joking around in front of people. I think this article is pretty funny. I think the story is really interesting and I think the article has the most credibility and relevance among medical professionals. It's also very interesting to learn some of the authors who work with people
68,44,The article isn't funny because it's a joke. It's funny because it's about the fact that the guy in the mask isn't wearing a mask to protect himself. It's not funny because it's not funny because it's a joke.
93,44,"I like to think of that one a bit, I think you’re right and you’re not a bit ad hominem."
97,44,"... ""[...I don’t understand why people like being a joke..."","
44,27,I’ve read this article twice in one day. It had some very interesting stuff.
44,38,You may be wondering what that one is about. But it doesn’t actually seem like an actual joke in the AMA.
56,44,"...and if you wear a mask outside or in your car alone it does not help in stopping the spread of a virus,"
60,44,"The most interesting part of the article is the fact that it's a joke, and the reason the AMA has a positive image is that it's funny because the AMA is about the government's goal to prevent the spread of viruses."
