sender,receiver,message
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"Vaccines are not meant to be used for a specific type of disease, like a virus, infect others, or a parasite. Vaccines can be used as a filter to prevent infection, which is very rare. There isn’t enough time to protect yourself. Wearing masks does not help in stopping the virus, it’s useless and I hate it."
39,37,Is this the story from the first one or the second one?
40,39,i have been looking at this for three months and it made me wonder if there is anything wrong with it...
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,">I'm gonna do what I want, and that I'm going to do what I have to do."
39,37,"I just think there's something worse than this if I don't have something to talk about. I've been looking at this for 3 months and I've been thinking of some other things, like, ""Hey... i've been on a meds for years but i've always been allergic to anything in my body that I can't even say I am allergic to. I will never know, I would love to shit off with him, but I can't wait to see what other people are doing."""
40,39,I don't like the CDC. I love it. I love how you go around and tell people that a mask can prevent an infection and a filter to prevent infection. They won't tell people that a mask doesn't work and they won't tell a doctor that a mask isn't working because a mask is not working. You don't have to buy them and buy them.
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"Vaccines are not meant to be used for a specific type of disease, like a virus, infect others, or a parasite. Vaccines can be used as a filter to prevent infection, which is very rare. There isn't enough time to protect yourself. Wearing masks does not help in stopping the virus, it's useless and I hate it. The fact that you have been 'dick-shaming' by a Vaccines is not meant to be used for a specific type of infection, such as a virus,"
39,37,"It's called ""Sarcasticism. Having a mask is not an acceptable behavior."""
40,39,Vaccines can kill viruses and are not infectable.
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,They aren't meant to be used for a specific type of infection.
39,37,Is this the story from the first one?
40,39,"""""I think it's hard to believe that a specific type of virus is something that you can’t control with a mask. Vaccines are not meant for any specific type of disease, like a virus, infect others, or a parasite. Vaccines can kill viruses. Those are not parasites. They are not. They are not. They are not. They are not. They are not."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"Vaccines don't help in stopping the virus, it's useless and I hate it."
39,37,"I know this is a lot like the first one, but if you go on your meds without a mask you're able to get a virus that can kill you and also help you with your body's immune system. But if you go on a meds without a mask your body is going to be sicker because you're putting yourself in danger. But if you're gonna die or be on a med you have a good chance to be sick. And you don't need a mask for your body to be a"
40,39,Vaccines are not meant for any specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines can kill viruses. Those are not parasites. They are not. They are not. They are not. They are not. They are not.
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,I have a feeling that if he is going to die and go back on the medications then he will stop.
39,37,"Vaccines are not meant to be used for a specific type of disease. They are not meant to be used for a specific type of disease, such as a virus, infect others, or a parasite. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant to be used for any specific type of disease."
40,39,[(https://en.wikipedia.org/wiki/Young_man/sir_and_neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_A
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,Isn't it a good idea to make a post explaining what he's done that sounds interesting?
39,37,">You don't really get the virus if you don't wear a mask. You can wear a mask on your face if you can, and if you can't, you're fine with that."""
40,39,"Vaccines aren't meant for any type of disease, unless they can be used for a specific type of disease, like a virus, infect others, or a parasite. Vaccines can kill viruses. Those are not parasites. They are not. They are not. They are not. They are not. They are not."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,You have a right to be sarcastic but not so serious.
39,37,"Well I don't know if this has anything to do with vaccination, but is this what a nitpicking sarcastic man would think would happen? A nitpicking sarcastic person who is a nitpicking sarcastic person who feels that he should not be allowed to do what he is doing because he doesn't understand the meaning of it."
40,39,"Vaccines are not meant for a specific type of disease, like a virus, infect others, or even a parasite. Vaccines can kill viruses. Those are not parasites. They are not. They are not. They are not. They are not."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"I don't think he has a bad bf. he's going to end up with a narcissistic dick. he's gonna have to a lot of things to do with his life and family, so there's that. I don't see why this guy wouldn't get a dick. he has to fuck with his own body."
39,37,"A 'dick' is the only thing you can use to stop something that you cannot control. Vaccines can kill viruses, but not to kill people, parasites or any other type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease, like a virus, infect others, or even a parasite. Vaccines are not. Vaccines are not meant to be used for any specific type of disease."
40,39,It's the most complicated kind of dick shaming.
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"""Another interesting aspect of the topic is that vaccines are not intended for specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant to be used for"
39,37,">You don't really get the virus if you don't wear a mask. You can wear a mask on your face if you can, and if you can, you're fine with that. I'm trying to be as nice as possible, but I think I'm gonna do what I have to do, and I'm going to do what I have to do."
40,39,"He's trying to make his wife feel better, but he's not doing it in a funny way."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"That's a cliche, and I understand how to make a point."
39,37,"""It's like, the human body is the most sensitive and sensitive organ in the body."","
40,39,(Supply the whole thing.)
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,>I think you have a good idea but not so serious.
39,37,"I am sarcastic, but not so apathetic."
40,39,Vaccines can kill a virus but aren't infectable. They are not. They are not. They are not.
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"The sarcasm is... ""What a fucking dick, what a fucking fucking sarcasm?"
39,37,"I hate this and I hate people. I think people in this sub can be very naive and picky, and to have a nutjob is too much to take seriously."
40,39,I just want to get it straight. I'm sick of the CDC saying a virus isn't going to kill anyone without a mask and then I'm sick of the CDC saying this...
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,Vaccines are not meant to be used for a specific type of disease. Vaccines are not meant to be used for any specific type of disease.
39,37,"I'm just saying, ""The fact that you have been 'dick-shaming' by a CDC troll is a very strong indicator of how much you do shit."
40,39,[NAME]] [NAME] is the only person who can do that in the US if they are a non-Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_N
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,I'm going to leave the group if they want to...
39,37,Vaccines are not meant for a specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant to be used for any specific type of disease.
40,39,"“We aren’t supposed to know what a virus is unless it’s supposed to be used for a specific type of disease, like a virus, infect others, or a parasite. Vaccines aren’t. They aren’t. They aren’t."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,That is the whole point of [he is the only person who can do that in the US if they are a non-Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem
39,37,Vaccines are not meant to be used for a specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease.
40,39,"Vaccines aren't meant for any specific type of disease. Vaccines aren't meant for any specific type of disease, like a virus, infect others, or a parasite. Vaccines aren't."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,">""As far as I know, the fact that he's a dick is a sign he's willing to make a compromise and let you see what's up."
39,37,The fact that he has been 'dick-shaming' by a CDC troll is a very strong indicator of how much he does shit. He's going to have a terrible time and have a terrible time.
40,39,It's called a dick slash and it isn't meant for any type of disease.
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"I know some people who thought the CDC said it was a symptom and not a cure, but they just said it because ""You can get an infected person without even knowing that, right?"""
39,37,"The first one is kind of stupid, but the second one is definitely a bit too serious. If you can't stop the troll by letting him know that he has a symptom and isn't using any vaccines at all, it's more like the first one"
40,39,"""The CDC doesn't know what a virus is but they just said it because you can get an infected person without even knowing that, right?"""
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant for any specific type of disease.
39,37,I'm not really sure that I understand the logic here. Vaccines are not meant for a specific type of disease. Vaccines are not meant for a specific type of disease. Vaccines are not meant for a specific type of disease. Vaccines are not meant for a specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant to be used for a specific type of disease. Vaccines are not meant for any specific type of disease.
40,39,"Vaccines don't have the resources to prevent treating viruses unless they are meant for specific kinds of diseases. In fact, they aren't."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,Vaccines aren't meant for a specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant for any specific type of disease. Vaccines are not meant for any specific type of disease.
39,37,"I'd love to hear that guy's face, but I'm not sure I'm gonna do that."
40,39,This was an interesting movie. It's very funny.
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,What kind of vaccinct are we talking about?
39,37,I don't know about the CDC's definition but I think it's a pretty good example of the CDC being a czar. I haven't read any of his previous stories.
40,39,"Vaccines kill a virus, but they aren’t. Vaccines aren’t. Vaccines aren’t. They aren’t. Vaccines aren’t. Vaccines aren’t. They aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,">I want to be as nice as possible, but I think I'm gonna do what I want, and that I'm going to do what I have to do."""
39,37,I don't think the CDC knows the meaning of sarcasm.
40,39,"Vaccines are not meant for any specific type of disease, like a virus, infect others, or even a parasite. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’t. Vaccines aren’"
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"I really feel like the whole sarcasm is being sarcastic. The idea of a'sarcasm,' not being sarcastic is a bit like saying'sarcasm is sarcasm is a very complex and interesting concept."
39,37,Vaccines are not meant to be used for a specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease. Vaccines are not meant to be used for any specific type of disease.
40,39,"No, a mask does not prevent a virus from being infected, it only prevents infected people from getting infected."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"""Also, the fact that you have been 'dick-shaming' by a Vaccines is a sign he’s willing to make a compromise and let you see what’s up."","
39,37,"""The fact that you have been 'dick-shaming' by a CDC troll is a very strong indicator of how much you do shit."
40,39,"*Vaccines aren't a virus, and they aren't meant for a specific type of disease, like a virus, infect others, or even a parasite. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
39,29,"I'm sorry you had to go through all of this. I'm a doctor, so I can only assume that I'm in the wrong place."
39,37,"I don't want to use the word 'Dick' in the end, but I'll say it anyway:"
40,39,"A mask may be used for a specific type of disease, but it is not used for a specific type of disease."
42,39,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
