sender,receiver,message
31,3,"I don't think the man is smart, he is trying to make a living. He could be looking for money but doesn't have the will to actually do anything."
31,4,"In the long run, he's trying to keep the GOP from going out of their way to stop the statewide mask mandate. He's trying to justify a mandate by giving the GOP a power grab and not a fight."
31,6,"""I'm going to go out and go to a party and get my mask on my hat i will go."""
31,7,i like the part when he got covid but still had events with people and how he won t enforce a statewide mask mandate oh and the part where he cut education funding wow so great
31,16,"If you want to know, go to a party and get your mask on your hat."
31,17,I think a statewide mask mandate is a really illogical and bad idea.
43,31,Thanks to - thank you!
44,31,"Wearing a mask doesn't help in stopping the virus, it's useless and I hate it."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"I love the part where the guy has a mask on. You know, I don't have any respect for his right to do what I want, but I do have a problem with it."
31,3,I like the part when he got covid but still had events with people and how he did it for people and he got elected. I think the guy got his own agenda...
31,4,I think that they don't really have any other options. That's why they don't put together an article on how to enforce a statewide mask mandate.
31,6,"I'm not saying the guy can't do that, I'm just saying that he can't. It's an impotent opportunist mask that you wear to a party. You do that, not a mask. He can do that but he has to go to a party. This isn't a mask."
31,7,"> Basically, the reason for the mask mandate was because the law doesn't apply to him. It is not a law and it was actually signed by a governor in the past. So they went ahead with it."
31,16,"There are two parties that want to get rid of them and if the mask mandate doesn't work, then it's not a good idea."
31,17,I think this is a really bad idea.
43,31,>thanks - thank you! I'm glad you asked. I'm also glad you know how to make this video.
44,31,"The problem isn't what's in the bathroom, it's what you put on."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"> What do you mean ""shade""?"
31,3,"It's an impotent opportunist mask that you wear to a party. You do that, not a mask. Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,4,I hate that this isn't an article.
31,6,"> the mask mandate was because the law doesn't apply to him. It is not a law and it was actually signed by a governor in the past. So they went ahead with it. I don't think the man is smart, he is trying to make a living. He could be looking for money but doesn't have the will to actually do anything."
31,7,"I think it is a really bad idea. You're right, the mask mandate is illogical."
31,16,"Yeah - the other two parties are a bluff, and in some cases the party was a good idea."
31,17,"I'd like to add that ""We do not like the government to let other people see our masks and go to them on the street."" Does that make the other parties more resentful of the man if he doesn't act like a racist, but is also not racist? Or would that make him a racist?"
43,31,"I know that this is a huge red flag, but I'm a medical professional and I'm a real doctor. I am not sure if it's because of my health, but I just can't stand the thought of me having to do something if I don't have a mask."
44,31,"""Wearing a mask doesn't help in stopping the virus, it's useless and I hate it."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,Are you sure he was a doctor?
31,3,>the mask mandate is illogical.
31,4,"Essentially, the reason for the mask mandate was because the law doesn't apply to him. It is not a law and it was actually signed by a governor in the past. So they went ahead with it."
31,6,"This has a lot to do with the fact that the gov't wants to implement the mask mandate in the future, and not just how he's treating it now."
31,7,> I'm also glad you know how to make this video.
31,16,The mask mandate is a 'good idea'. That's what the article says.
31,17,"The reason for the mask mandate was because the law doesn't apply to him. It is not a law and it was actually signed by a governor in the past. So they went ahead with it. The mask mandate was because the law doesn't apply to him. It is not a law and it was actually signed by a governor in the past. So they went ahead with it. Basically, the reason for the mask mandate was because the law doesn't apply to him. It is not a law and it was actually signed by a governor in the past. So they went ahead with"
43,31,i would rather wear a hat.
44,31,"It does seem like the only reason to wear a mask is to avoid having to go to a dermatologist to find out what the CDC says. It doesn't say if he's going to be stupid enough not to wear a mask, it says if he's going to be stupid enough to wear a mask to prevent that."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"It's called ""Current and Proposal of the Act."" It's an act of ""Disagreement"" that's really not a mandate."
31,3,">What do you mean ""shade""? It's an impotent opportunist mask that you wear to a party. You do that, not a mask. Wearing masks does not help in stopping the virus, it's useless and I hate it. I hate that this isn't an article."
31,4,">what do you mean ""shade""? It's an impotent opportunist mask that you wear to a party. You do that, not a mask. Wearing masks does not help in stopping the virus, it's useless and I hate it. I hate that this isn't an article."
31,6,"> what do you mean ""shade""? It's an impotent opportunist mask that you wear to a party. You do that, not a mask. Wearing masks does not help in stopping the virus, it's useless and I hate it. I hate that this isn't an article."
31,7,>The mask mandate is a good idea'. That's what the article says. It does seem like the only reason to wear a mask is to avoid having to go to a dermatologist to find out what the CDC says.
31,16,"""I don't think the man is smart, he is trying to make a living. He could be looking for money but doesn't have the will to actually do anything. I think it is a really bad idea."""
31,17,">What do you mean ""shade""? It's an impotent opportunist mask that you wear to a party. You do that, not a mask. Wearing masks does not help in stopping the virus, it's useless and I hate it. I hate that this isn't an article."
43,31,"A good mask does not prevent a person from getting sick, it is useless and I hate it."
44,31,"Honestly, I'm just saying that a lot of people do not have a very good sense of humor. I mean, maybe this movie is the only one that is funny."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,I've been through several episodes of this movie and it's so revealing that people who are more than a bit repressed and smug are a bit more apathetic than other guys. My first reaction was that I wasn't really aware of how stupid the guy was. Then I remembered the fact that the guy stayed out of his mind and got a mask in his face instead of just going to the dentist. I felt as if I was in the wrong place. I just didn't know how stupid a doctor was.
31,3,"I'm sure you are, but do you mean it isn't an article? Because I'm sure you could have used it in some way to counter a lot of your points about what's going on. You can also try not to use a mask to stop the virus."
31,4,"If you aren't sure what you're saying, you're not making a valid point. The article's subtitles are misleading. Are you sure that the gov't wanted to enforce a statewide mask mandate? >the mask mandate is illogical. It is not a law and it was actually signed by a governor in the past. So they went ahead with it."
31,6,I hate to say it but I hate that this is a bad idea.
31,7,">I don't think the man is smart, he is trying to make a living. He could be looking for money but doesn't have the will to actually do anything. I think it is a really bad idea. I hate that this isn't an article."
31,16,I don't think you understand the meaning of the title.
31,17,">A good mask does not prevent a person from getting sick, it is useless and I hate it."
43,31,">> I think 'I can't bear to have to wear a hat and a hat, but I can't bear to wear a mask when I'm in danger of getting sick.''"
44,31,CDC: (https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/article/agdnp-fraud/index.aspx) is a pseudo scientific term.
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"I like that it's not even a movie, it's a fictitious and unnecessary piece of nonsense."
31,3,He sounds like an idiot. That's his opinion. I like him.
31,4,I hate to say it but I hate that this isn't an article.
31,6,"It's called ""Current and Proposal of the Act."" It's an act of ""Disagreement"" that's really not a mandate."
31,7,"I think a lot of people don't have a very good sense of humor. I mean, maybe this movie is the only one that is funny. Wearing a mask does not prevent a person from getting sick, it is useless and I hate it."
31,16,"It's called ""Current and Proposal of the Act."" It's an act of ""Disagreement"" that's really not a mandate. It's a good idea. That's what the article says. It does seem like the only reason to wear a mask is to avoid having to go to a dermatologist to find out what the CDC says."
31,17,I think the issue is that when they say the fact that people are more than a bit repressed and smug is a great sign to avoid that type of conversation.
43,31,"CANNOTANSWER (https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/article/agdnp-fraud/index.aspx) is a pseudo scientific term. A person who has a virus that has been infected doesn't have to wear a mask, so as to have to wear a mask when it resides in the area."
44,31,"You know, unless you can go to the doctor you're going to get an infection that just happens to happen in the future. That's not funny."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"It's not the least bit funny, because it is not an article, but it does seem like the only reason to wear a mask is to avoid having to go to a dermatologist to find out what the CDC says."
31,3,I don't understand why people would even bother wearing a mask. That's not a good reason.
31,4,I haven't seen this movie. Is the article even on its own?
31,6,I like how the subtitles are misleading. Are you sure that the gov't wanted to implement the mask mandate?
31,7,">The reason for the mask mandate was because the law doesn't apply to him. It is not a law and it was actually signed by a governor in the past. So they went ahead with it. I'm sure you are, but do you mean it isn't an article? Because I'm sure you are, but do you mean it isn't an article? Because I'm sure you are, but do you mean it isn't an article? Because I'm sure you are, but do you mean it is a good idea."
31,16,"CANNOTANSWER (https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/article/agdnp-fraud/index.aspx) is a pseudo scientific term. A person who has a virus that has been infected doesn't have to wear a mask, so as to have to wear a mask when it resides in the area."
31,17,"They're trying to be sarcastic here, so I'm asking what other people in the comments think. You said something like the article's subtitles are misleading. Are you sure that the gov't wanted to enforce a statewide mask mandate? Because the law doesn't apply to him."
43,31,"CANNOTANSWER : ""It was a great story, but I was late but it was just a good thing to do""(https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/article/agdnp-fraud/index.aspx) is a pseudo scientific term. A person who has a virus that has been infected doesn't have to wear a mask, so he"
44,31,"I mean, maybe this movie is the only one that is funny. I mean, maybe this movie is the only one that is funny."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,... that's the thing...
31,3,">They're trying to be sarcastic here, so I'm asking what other people in the comments think. You said something like the article's subtitles are misleading. Are you sure that the gov't wanted to implement the mask mandate? Because the law doesn't apply to him."
31,4,I hate it when I'm in the middle of a movie.
31,6,That's a great argument. But... I don't think the article is going to have the CDC and the CDC as the lead counsel for the law. They don't want to enact it. They don't want to change anything. They want to keep it from spreading and being used against people. That's a great argument.
31,7,"""I want to enact a statewide mask mandate,"" is a great title for a post apology AMA."
31,16,"CANNOTANSWER, I like that it's not even a movie, it's a fictitious and unnecessary piece of nonsense. He sounds like an idiot. That's his opinion. I like him. I hate that it's not even an article. It's called ""Current and Proposal of the Act."" It's an act of ""Disagreement"" that's really not a mandate. I think a lot of people don't have a good idea."
31,17,">I hate that it's called ""Current and Proposal of the Act."" It's called ""Current and Proposal of the Act."" It's an act of ""Disagreement"" that's really not a mandate."
43,31,It is one of the most ridiculously well-known things in the world.
44,31,It doesn't help in stopping the virus. It's useless and I hate it.
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,I mean I'm sure he was a doctor.
31,3,"""I don't understand why people would even bother wearing a mask."""
31,4,"I like how there's a wikipedia article about it, but it's only a bit misleading."
31,6,"I like that the movie was really good, but it's not that great. I think that it's too extreme, because that's what I hate most about this guy."
31,7,"It’s about people who think that a statewide mask mandate is something that can prevent a virus from spreading and being used against people, because it does not protect the people who do it."
31,16,Nope. That's just me. But I really like this guy.
31,17,[Movie Title](https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/article/agdnp-fraud/index.aspx) [https://www.cdc.gov/about/virginia/fraud-fem-fraud/index.aspx) is a pseudo scientific term. A person who has been infected is a pseudoscientific
43,31,">If you put on a mask in the bathroom, there are more spores. it's a lot easier to kill a virus than a mask."
44,31,">A mask doesn't help in stopping the virus, it's useless and I hate it."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,[State](http://www.state.ny.us/resources/Fem/PubMed/PubMed-Theme-Rides-City-Mask-Them-Proposal.pdf)
31,3,[NAME] is an ex-Fda member.
31,4,"It's a fucking myth, but you need to go and make a film about that."
31,6,I’ve never seen a virus. I really wanted to see that because it’s so virulent that people don’t have to wear masks every time I go to a party. It’s really not that I hate it.
31,7,"""Hey, the person who made a comment, the article sounds like a liar."""
31,16,"That’s a good idea, but I don’t really see the point in swiping a mask. I know a lot of people who are in the same boat, and the CDC is probably more involved in them being involved in a scam or something."
31,17,">If you put on a mask in the bathroom, there are more spores. it's a lot easier to kill a virus than a mask."
43,31,They don't have a doctor that teaches or is trained to do that. I don't think the person who does it has any medical experience.
44,31,"I can't stand you saying, ""I'm a doctor. I want to be a doctor, and you can't just use that."""
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"""It’s not even a movie, it’s a fictitious and unnecessary piece of nonsense."", ""... that's the thing..."", ""I mean I’m sure he was a doctor."","
31,3,I do not like his stuff.
31,4,There are two very important points in the article.
31,6,He's not being intelligent. He's trying to become a doctor. And the CDC can't really make that choice.
31,7,"I think the article sounds like a liar. ""Hey, the person who made a comment, the article sounds like a liar."""
31,16,"The man who wants to make a movie about a statewide mask mandate has no experience. He doesn't have a doctor, and I think he has no experience."
31,17,It is a good idea.
43,31,"I think it's really good that this guy will continue to wear a mask, especially if it's not to protect him."
44,31,"It's only the third time in recent years that I've been in the same position. Rather than not being able to figure out the reason for the lack of a sense of humor, I thought I'd put on the mask to stop it."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"Then he went to the dentist because his skin was too swollen, which is why he got the mask on. This guy is an ex-fda member. It's a fucking myth, but you need to go and make a film about that. I’ve never seen a virus. I really wanted to see that because it’s so virulent that people don’t have to wear masks every time I go to a party. It’s really not that I hate his stuff."
31,3,"It's a movie. If a party goes too late and people show up, he might have been the only one with a mask."
31,4,"I just don't feel like it's a good idea. I don't feel like a good person would want to put on a mask for anything but to protect someone. They don't think they can, and I think they're trying to force the party to stick with the idea that if they had to stick with a mask it'd be a good idea."
31,6,"That is a little of a naivety. I know this guy has a lot of good ideas, but this is a problem that needs to be addressed."
31,7,"The article is really nice, and I think a lot of people might like it. But then again, most of us don't like the fact that the article is in fact a joke. So I think I might be missing something here."
31,16,I don't understand why people have to buy a mask in order to get a job. It's more to protect themselves and to keep your hands off a virus.
31,17,"I’m gonna have to be on a phone with the guy in question, so I can’t do it."
43,31,"CANNOTANSWER : ""I would rather wear a hat. Whenever i get sick, i don't wear a mask. If you put on a mask in the bathroom, there are more spores. it's a lot easier to kill a virus than a mask. They don't have a doctor that teaches or is trained to do that. I don't think the person who does it has any medical experience."""
44,31,"I don't know if this is sarcasm, but I see that if you get infected you can go to the CDC and get a vaccination. It's a big fucking mess - it's actually not a good idea."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"I don't understand how you can think of it as a ""good idea""?"
31,3,"CANNOTANSWER : ""I would rather wear a hat. Whenever i get sick, i don't wear a mask. If you put on a hat in the bathroom, there are more spores. it's a lot easier to kill a virus than a mask. They don't have a doctor that teaches or is trained to do that. I don't think the person who does it has any medical experience."", ""I just don't feel like it's a good idea."", ""I think"
31,4,>I've never seen a virus. I really wanted to see that because it’s so virulent that people don’t have to wear a mask every time I go to a party. I’ve never seen a virus.
31,6,I don't understand what you're implying.
31,7,"It's pretty clear that if he had an ex-fda member, the law wouldn't have been in his favor, and he's trying to evade the doctor."
31,16,"I don't know why you think that's sarcasm, but I see that if you're infected by a virus it's possible you're infected by a vaccine and don't have the same health insurance. That's not what it's called."
31,17,"In my opinion, you need to stop using the term ""shade"" and start by trying to avoid the word ""shade"" and you need to think about the other terms like ""a good mask does not prevent a person from getting sick, it is useless and I hate it."""
43,31,">I think it's really good that this guy will continue to wear a mask, especially if it's not to protect him."""
44,31,"In Texas a person with a flu can be infected by a mask (here it is a spore or a virus). The fact that it's a fungus (so not very uncommon) and is not easily removed, and is also used as a filter to keep you from having a rash, will certainly have a serious impact on your health."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"I know what you mean, but I don't think you understand why this is a bad idea?"
31,3,I just realized this was a rebuttal to what I said and got downvoted a few times.
31,4,If I were a doctor who could use the mask I would probably be able to get a vaccine.
31,6,"The fact that a person with a virus can be infected by a mask (here it is a fungus, so not very uncommon) and is not easily removed, and is also used as a filter to keep you from having a rash, will certainly have a serious impact on your health. Wearing a mask doesn't help in stopping the virus, it's useless and I hate it."
31,7,"What if the CDC gave him a mask to try and protect him, or gave him a vaccine?"
31,16,"It is a fictitious and unnecessary piece of nonsense. It's a joke, in my opinion. It's not a good idea."
31,17,I know a bit of people in my state who have been infected with a virus and have been treated with something called the 'fuki virus' and it's not even considered an illness.
43,31,"""I just can't stand the thought of me having to do something if I don't have a mask."" (https://www.cdc.ca/cyber/article/fr/ip_fr_af_neem_of_neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_n"
44,31,"What I’ve found funny is that it’s often called a “virginitis spore” which can be contracted through a filter, a fungus or a parasite. You know, a lot of people aren’t so much a doctor, or a doctor just an allergy freak, or a person who gets infected. It’s a fungus, not a virus."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"This is a fucking pathetic article, it's the only way to get the word of mouth to your audience."
31,3,I'd rather get a flu shot than wear a mask
31,4,I am a big a hat hat person and I have never seen one that I haven’t worn in months. I am also not sure what you mean by a mask.
31,6,"It’s pretty clear that if he had an ex-fda member, the law wouldn’t have been in his favor, and he’s trying to evade the doctor."
31,7,"CANNOTANSWER: ""I would rather wear a hat. If you put on a hat in the bathroom, there are more spores. it's a lot easier to kill a virus than a mask. They don't have a doctor that teaches or is trained to do that. I don't think the person who does it has any medical experience."", ""I think it's really good that this guy will continue to wear a mask, especially if it's not to protect him."", ""What"
31,16,It's not a good idea. It's a blatant piece of shit. You are insensitive.
31,17,"""What if the CDC gave him a mask to try and protect him, or gave him a vaccine? It is a fictitious and unnecessary piece of nonsense. It’s not a good idea. What I’ve found funny is that it’s often called a “virginitis spore” which can be contracted through a filter, a fungus or a parasite."
43,31,"It's actually pretty cool that in Texas you can wear a mask to be safe. That way, the CDC can impose rules that aren't actually necessary."
44,31,"Vaccines can cause spores that infect others and can cause infection which is very rare. Vaccines can be used as a filter, a fungus or a parasite."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"CANNOTANSWER: ""I would rather wear a hat. If you put on a hat in the bathroom, there are more spores. it's a lot easier to kill a virus than a mask. They don't have a doctor that teaches or is trained to do that. I don't think the person who does it has any medical experience."", ""..."
31,3,"CANNOTANSWER: ""I am a big a hat person and I have never seen one that I haven’t worn in months. I am also not sure what you mean by ""I just don't feel like it's a good idea."", ""What I am sure you are, but do you mean it isn't an article?"", ""I think that this article"" is a ploy to put some kind of rebuttal in front of the public."
31,4,"I am just not sure why you're on this sub, so what is the point of trying to go for the facts, just to make sure you know what's the point of your post?"
31,6,"I don't know what the law is about, but it would be much worse for him than it would be for anyone in Texas."
31,7,"In Texas, a lot of people aren't even doctors. There are no vaccines."
31,16,"The mask mandate isn’t a requirement, but it was a joke. It’s a mandate."
31,17,"[How To Get a Free Fake Fever Card](http://www.cdc.gov/about/virginia/fraud-fem-fraud/article/agdnp-fraud/index.aspx) is a pseudo scientific term. A person who has been infected with a virus and have been treated with something called the ""fuki virus"" and it's not even considered an illness."
43,31,"[Current) Texas law requires that people wear a mask in cases of an HIV virus, and there is no reason to wear a mask. It means that there is a way to keep people from getting sick from a virus. So it would only be appropriate for a patient to wear a mask. This would make it worse for him."
44,31,There's a guy who grew up with the CDC doctrinal system.
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"""Mask Them."""
31,3,"“In Texas, a lot of people aren’t even doctors. There are no vaccines. The mask mandate isn’t a requirement, but it was a joke. It’s a ploy to put some kind of rebuttal in front of the public."
31,4,"A lot of people don't think it's a good idea, but I can't say I've seen it, so I think I know it's a good idea."
31,6,"I don't see any way the guy is making money by implementing it. I've been to a party with someone that does. It's a funny joke, but the CDC doesn't really want to change it."
31,7,It sounds like the law didn't work out for him and he is not a'real' defender. There are people who could be squishy about it. This isn't an article.
31,16,I think it's a little hard to explain /r/hugpolitics
31,17,"I'm in an extremely close relationship with my bf. I am not a big fan of the CDC. I like the CDC and they have a dissenting opinion on the state's HIV/AIDS system, especially with this guy being infected. The fact that we have no fem vaccination programs shows the lack of knowledge on this topic. We are going to have to wait a few more months for the CDC to approve this legislation."
43,31,""" I'm really sorry, I'm late, but I'll just go with the right one if i need to. I'll just go with the right one if i need to."""
44,31,"Vaccines don't use a specific type of infection. They are a filter for a parasite. There are still many forms. If the CDC has a special class on antiviral drugs, then it doesn't mean they can use any one type."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,You have been tasked with being a scumbag for so long and the article is a ploy to make it seem like this is a good idea.
31,3,"The point of the article isn't to make a joke, it's to make a point about what the law is about."
31,4,"It's all pretty gross and is a great way to explain the CDC and to get their dick out of their ass. That said, I really wish they would change a law to keep the state from taking a position on what to do with the mandate."
31,6,"In all fairness, I’m pretty sure I am pretty sure the CDC wants the ""mah-mah-mah-mah-mah"" to be a requirement for a fem vaccination program, not just a prescription one. If they are actually going to be doing this, I could see them actually having a conversation about the matter."
31,7,"CANNOTANSWER: ""I would rather wear a hat. If you put on a hat in the bathroom, there are more spores. it's a lot easier to kill a virus than a mask. They don't have a doctor that teaches or is trained to do that. I don't think the person who does it has any medical experience."", ""..."
31,16,I feel like my point is that you're insensitive and I don't understand what the title says.
31,17,I have to say this guy is a 'true' scumbag.
43,31,I would rather wear a hat - I 'd rather wear a mask - and I 'd rather be with a hat if that's not necessary.'
44,31,"I'm going to rephrase this for you: ""I have no sense of humor. I don't want to be a doctor, but I want to have a good sense of humor. I just want to be a doctor, so I do not have to be a doctor."""
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"> I am pretty sure I am pretty sure the person who does it has any medical experience."""
31,3,:) This isn't an article.
31,4,"I think that's the part of the article where they're trying to put a joke on the CDC. They're going to have to go back and get some actual information about the vaccine, so they're going to make a movie about it."
31,6,"What about the whole ""Mask the Man,"" which is a joke and is supposed to be a part of a law that has nothing to do with the state's HIV/AIDS system, but instead is about how this guy is trying to get rid of the vaccine?"
31,7,If the federal government is allowed to prescribe antiviral drugs to people in need it is a terrible idea. This is not a question of health care.
31,16,"This was written by a CDC worker, not a senator. He did nothing to end it, he didn't speak about it, and had no experience with the legislation. The only way he was able to do so is to get his insurance to cover some of the symptoms. He also doesn't vehemently support that he could be an agent of a fraud. He's not going to put up with it."
31,17,"""...I feel like my point is that you're insensitive and I don't understand what the title says. I have to say this guy is a 'true' scumbag."""
43,31,"It's not funny, it's the CDC. So yeah, that would make a lot of sense, right? I'd rather be with the right one if I needed to."
44,31,"I'm not a doctor, but I'm a doctor. I've been with people who haven't had a sense of humor. It's almost like the only thing that's funny is a doctor."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,I'm a doctor and I get so excited to see a movie about it. I'm kind of confused about what to do now and then and I can't figure out a way to explain it to you.
31,3,"They are trying to get a doctor to prescribe the vaccine. And what is more important, is that it's the CDC who has a record of doing 'Mask the Man' which is a joke."
31,4,"> [i think his problem with masks is that he's a liar who just doesn't care about making money."""
31,6,"CANNOTANSWER: ""I would rather wear a hat, if you put on a hat in the bathroom, there are more spores. It's a lot easier to kill a virus than a mask. They don't have a doctor that teaches or is trained to do that. I don't think the person who does it has any medical experience."""
31,7,"A guy with a mask, a mask, and no hat will get you sick for life. What you described isn't actually a joke."
31,16,I don't think it is a good idea. I just think it's a bad idea. I don't think the CDC can make a good plan about it for the future.
31,17,It sounds like this is a really hot topic. Why does the CDC apologise to him or sabotage him?
43,31,"I am a professional, so I was on a medical plane to be able to help. I don't know if I could get sick by myself because my health sucks, but I could handle the discomfort of the idea of going to the doctor. I am sorry but I just can't do it because I can't."
44,31,"CDC: (https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/index.aspx) is a pseudo scientific term. [As in, 'I’m not a doctor, but I’m a doctor. I’ve been with people who haven’t had a sense of humor. It’s almost like the only thing that’s funny,"
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"“As in, 'I’m not a doctor, but I’m a doctor. I’ve been with people who haven’t had a sense of humor."
31,3,"The joke would have to be to get a sex test, which would be done by the state doctor."
31,4,>(https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/index.aspx) is a pseudo scientific term.
31,6,That's exactly what I'm trying to say.
31,7,"I can understand that if the CDC would have been able to prescribe a vaccine and not the doctor, they would have gotten sick."
31,16,"> They’re going to have to go back and get some actual information about the vaccine, so they’re going to make a movie about it. What about the whole ""Mask the Man,"" which is supposed to be a part of a law that has nothing to do with the state’s HIV/AIDS system, but instead is about how this guy is trying to get rid of the vaccine? If the federal government is allowed to prescribe antiviral drugs to people in need it is a terrible idea."
31,17,It's really not a topic. It's about the people trying to be a liar and making a joke. It's not a very good idea. It's a pretty good thing they're trying to get him to become a doctor. But it isn't that they're being sarcastic.
43,31,I've never heard of a woman wearing a mask because her hair has a tiny little bump on it.
44,31,"Vaccines are not meant to be used for a specific purpose. They can cause spores that infect others. Vaccines aren't meant to be used for any specific type of disease, like a virus, infect others, or a parasite. Vaccines aren't meant to be used for any specific type of disease. Vaccines aren't meant to be used for a specific type of disease, like a virus, infect others, or a parasite."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"''Sometimes I think it's pretty funny'', but I've never had any time to see it, so I don't want to see it, and I'm not sure how I feel about it, so I don't want to censor it's just that I think the CDC isn't going to go ahead with it because I'm a medical professional, and I'm not sure how the CDC can do anything if there is an article about the mask mandate or not, but to put it to the film and explain it to me"
31,3,What's the difference between a mask and a hat?
31,4,>(https://www.cdc.gov/about/virginia/napaloza/publications/virginia-fraud-fem-fraud/index.aspx) is a pseudo scientific term.
31,6,He's trying to do something with an ex-fda member. The thing is that the state doesn't have any medical training. The mask mandate is to stop people from getting sick. Vaccines aren't meant for that exact purpose. They're meant for the purpose of prevention.
31,7,I really don't think it's good to go back and try to explain it.
31,16,"As long as it’s in a public place with public health, it would be a lot of work."
31,17,> I get so excited to see a movie about it. I'm kind of confused about what to do now and then and I can't figure out a way to explain it to you.
43,31,"No, a person who doesn't have a mask will have to wear a mask unless they have a mask, but that's not a legitimate reason to wear a mask. If you don't have a mask, why do you wear a mask in the bathroom?"
44,31,"Nope. I'm just stating that, if you have a sex disorder, you need to tell a doctor about it. In most states that can be a symptom of viral or intestinal microbial infection, and that the virus isn't infected."
51,31,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
31,2,"A lot of people do not realize the point of a mask, compared to a hat."
31,3,That's my personal favorite.
