,0,1
10,19,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
11,22,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
12,28,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
13,31,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
14,32,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
15,39,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
16,40,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
17,44,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
18,52,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
19,58,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
20,68,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
21,72,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
22,76,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'part  qanon returns to topic of snowden operation snowdenq gives snowden  hours to respond and he did', 'Why are you making requests for a tv box?', 'The article says there are over 700 federal investigations and reviews, and that h is in a difficult phase. You will see the majority of them, if not the majority.', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", 'How many federal investigations and reviews is its getting hard to keep track right now h is under so many federal investigations and reviews its getting hard to keep track right now?', ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'I have a feeling that this would be an election scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', ""[NAME] is a member of the nyc gov't. His job requires him to have a felony conviction of a felon in a state of intoxication involving children and a felony conviction of a felon in a state of intoxication involving minors."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'I\'m going to say that I think your equivalency between ""I don\'t know what he\'s talking about. The phrase ""h"" is often abused, or even compared to ""h"" as in ""h"".']"
23,77,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
24,82,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
25,83,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
26,85,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
27,89,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
28,92,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
29,94,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'qanon greatawakening thestorm oigreportinternetbillofrights internetbillofrightsnow a thread about snow', 'Why are you making requests for a tv box?', 'is the name of the game h?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""he can't get a free ticket to the white house if he stays on his own"", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER OP:', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', '[Cannon"" is not a sentence, nor is it a sentence (Is a sentence, is not a sentence).']"
30,96,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
31,98,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
32,100,"['part  qanon points to the suicide that took place in front of the white house as a real life consequence of msm', 'Why are you making requests for a tv box?', ""Is there a chance of his not being prosecuted for his crimes? I think so. I think he's really good at it."", ""CANNOTANSWER: i think it's interesting that he is in the nyclinton family illegall area as he has had a lot of conversations with those on his show how many things going on in your country, i like the guy's attitude i like the guy's attitude i like the guy's attitude"", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
33,64,"['survey world immigration laws and sample the best to create a model immigration code give federal judges p', ""is the most i've heard in a while"", 'how can the judge consider the tyranny of the treasury committee?', 'Is this the latest episode of a political conspiracy?', '> How does the judge consider the tyranny of the treasury committee?', 'Can you go to a lawyer for the next 5 minutes?']"
34,75,"['part  the rd phase of qanon posts march first follows up on pending obama criminal charges and the coinci', 'how many federal investigations and reviews its getting hard to keep track right now?', 'How can I get a real job if we are both the ones doing the dirty work?', ""It's not an election scam. It's an election scam."", 'If you rely on information to get a good job, then you are the one doing the scam.', 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER']"
35,84,"['reality check to top it all off pruitts spending and behavior is because according to many he wants to be tre', ""ah, no i don't i've been able to get any of this information now and i have no idea how you're getting it from me."", ""Why do you think the president's office has been such a problem for the last two years?"", ""The federal government can't respond to their complaints about the restraining order as it's not a formal complaint."", '""The US is not a democracy but a democracy"" is an adjective.', ""CANNOTANSWER OP DOES NOT NEED TO LOOK FOR THE LOTS OF DIGESTIONS IN THE HUB OF TIME, IF he CAN'T LOSE THEM.""]"
36,87,"['from their own privacy policy  they track what you watch when you watch it your location', 'CANNOTANSWER?', ""I'm sorry that you feel so uncomfortable about what I have."", ""CANNOTANSWER OP (no pun intended) doesn't need to wait for the plethora of things going on in his country."", 'CANNOTANSWER CANNOTANSWER CANNOTANSWER CANNOTANSWER', 'The term ""scam"" is misleading. ""Fake"".']"
